,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,70,3,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.2161467350653814,0.9528240884282753,1.2084154114498709,0.9494644698654784
1,70,3,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.3143631003117906,1.0347803375504692,1.3162291375228508,1.0277120941737483
2,70,3,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.7591919389726651,1.3915497472211182,1.7721810663778526,1.3910969513388682
3,70,3,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.6052645563057244,1.2506696189573394,1.6128253837043511,1.2616525148515332
4,70,3,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.1289353929228203,0.8815579841946544,1.1133381486169487,0.8718903453921095
5,70,3,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.162019757401176,0.9181996912903291,1.1378080210474912,0.8954904749488847
6,70,3,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.4219866718650007,1.1087632949134767,1.4447444198108108,1.1400881369199396
7,70,3,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.2991530154408406,0.9867717547251184,1.289250824849893,0.9988826002220562
8,70,3,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.0641516181138022,0.8507204496962818,1.0745235522781589,0.8599717074207083
9,70,3,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.0460749893395729,0.8437371339122685,1.042148338137305,0.8321095801378481
10,70,3,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.767626184058055,1.397635288812099,1.7767046577623136,1.3983271791695258
11,70,3,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.6634428435447082,1.3193111051828412,1.6625599239719673,1.3289585592256121
12,70,3,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.0979823433111693,0.8560394306326328,1.0844133691233218,0.8316716514600155
13,70,3,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.1488516396815678,0.8850806404149135,1.1584371450371844,0.8925213228880806
14,70,3,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.3760255759317568,1.0432575246796953,1.3796145566131246,1.063418287812729
15,70,3,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.1589030897169001,0.8979789892275963,1.167923894798243,0.8974234426707725
16,70,6,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.2574266788430533,0.9781114539261974,1.236838651541375,0.9664941194305685
17,70,6,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.3031396619696927,1.0100713970260424,1.2909551604586633,1.0081014558629406
18,70,6,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.2333095381604575,0.9591825384143965,1.2039511204812927,0.9427662178223468
19,70,6,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.341080373637934,1.0393032775389373,1.3214362239511566,1.0309291560213525
20,70,6,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.1507806996002439,0.8870614365469897,1.13986355002141,0.8869602795779249
21,70,6,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.168621676035735,0.9181900917249104,1.143167647862248,0.8993512973860174
22,70,6,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.2210018462713472,0.953423096957785,1.200404929496984,0.92913699135619
