,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,70,3,LSTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.5049269963528757,1.1795696706016765,1.4375001474364901,1.1226283068005567
1,70,3,LADTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.8394906540537002,1.4452936770298603,1.8661870076677851,1.4950296175725328
2,70,3,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.5429647501824162,1.1987755105057532,1.506211299440568,1.1789981885422707
3,70,3,LSTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.5541997787629493,1.2046372826039473,1.5031822144262628,1.1715166880732752
4,70,3,LADTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.7962929045716882,1.4025552253744222,1.8138978300696011,1.4430939484627565
5,70,3,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.6387610071398613,1.2619367001356327,1.6069862541074393,1.2531905189556682
6,70,3,LSTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.8461721076065933,1.431714276645908,1.8195298768941173,1.4336904301703388
7,70,3,LADTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.6031996463321898,1.2586387833777744,1.61335793536898,1.2891661894129902
8,70,3,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.9108953532271873,1.4875841494419817,1.8881433274741437,1.5017351467931428
9,70,3,LSTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.8045742171619736,1.395669514696154,1.77894268548419,1.4045815498630072
10,70,3,LADTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.657609619066872,1.2903326520155924,1.6631468807647714,1.3280036892725409
11,70,3,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.9228594443647542,1.4860886926374193,1.8910971726062495,1.4967318467475543
12,70,3,LSTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.555889631371512,1.2121906270666305,1.5028842028914517,1.1754628368887863
13,70,3,LADTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.7415684123468906,1.3565805751412676,1.7575863406033407,1.3888783082495524
14,70,3,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.5526346649572569,1.220822270218488,1.538118487722552,1.2130028210655397
15,70,3,LSTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.5138648442597311,1.1837443326881716,1.4634070063671993,1.1379289851038594
16,70,3,LADTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.6331827358333844,1.275441072467107,1.6228896555836505,1.26713777194941
17,70,3,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.4683999972157262,1.1584716755501565,1.4329406828439604,1.1366427272928112
18,70,3,LSTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.6529600802008566,1.289884138333833,1.614057893245729,1.265542153032674
19,70,3,LADTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.7428880122416748,1.3599813991043685,1.7732363872122658,1.3988108593155362
20,70,3,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.4988522280493197,1.186766101433704,1.4689234118002203,1.1734532583666515
21,70,3,LSTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.5729589459840803,1.2389229861904878,1.5166534059609222,1.1920369014731067
22,70,3,LADTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.7028248531908161,1.328952984414626,1.7230485444618135,1.3589143910052266
23,70,3,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.4873651787193247,1.1571355704862105,1.4553541773577425,1.1440556574537233
24,70,3,LSTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.3099041054486738,1.0305823048044445,1.2752955461423812,1.0104082989664787
25,70,3,LADTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.62423697115655,1.231349541871799,1.5827774843887803,1.2430580473184745
26,70,3,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.239536300467323,0.9725421213265885,1.1845673009731719,0.936016771066713
27,70,3,LSTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.223412498807385,0.9725545659166608,1.205477161345735,0.9633425652510168
28,70,3,LADTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.3685893817141264,1.0523565652482594,1.3215877913080003,1.050205791165331
29,70,3,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.3177817200129818,1.018141789225369,1.2629265902817972,0.9828573029250579
30,70,3,LSTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.517850672464217,1.1908298037802436,1.4751368734643486,1.1611422927405932
31,70,3,LADTransferTreeBoost,0.075,2,1,0.05,0.5,1000,2.5294935205609463,1.9742541997384586,2.510457716324874,2.0154599237068456
32,70,3,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,2.162396896387097,1.6797849357357737,2.1554770615519665,1.7198680141789793
33,70,3,LSTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.4613333847243397,1.142259094959358,1.4264315109332197,1.1226377299659156
34,70,3,LADTransferTreeBoost,0.075,2,1,0.05,0.9,1000,2.4947553176131665,1.9473097587558437,2.4383579420973707,1.9418664622813393
35,70,3,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,2.1467384076228817,1.658799589268804,2.114878612609402,1.6820047924550647
36,70,3,LSTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.3495441486254478,1.0454950897299917,1.3202346458220773,1.0219476614531269
37,70,3,LADTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.6433856107708724,1.273783921475681,1.6466931131290021,1.294278335596553
38,70,3,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.438082766843925,1.1408912502196182,1.4201263312708756,1.1276245434565209
39,70,3,LSTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.3021217896207158,1.012307275513756,1.291039193159018,1.0115308062651447
40,70,3,LADTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.5383631619592284,1.1814541690137539,1.5305984937037933,1.1995830905848792
41,70,3,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.4276704650170011,1.120146798740182,1.3925972411666943,1.0967468394084408
42,70,3,LSTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.5499221061945307,1.2012188775937276,1.5221886477512094,1.1909242811601624
43,70,3,LADTransferTreeBoost,0.075,2,2,0.05,0.5,1000,2.186348464392879,1.7098632057728678,2.1640198187109876,1.7213357145754848
44,70,3,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.469967368555134,1.153180010555167,1.4492986479514756,1.1439631791147762
45,70,3,LSTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.4714663614056869,1.1405049267312564,1.442833394714206,1.1279730264235777
46,70,3,LADTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.772237667959335,1.3856390021107439,1.7737137233736695,1.4113673996680023
47,70,3,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.6756666678735799,1.297994796352071,1.6205827822059797,1.2809870215062233
48,70,6,LSTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.542881235954046,1.2104914108125313,1.4801679389839046,1.1756782346160974
49,70,6,LADTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.597904404387106,1.2588652323039917,1.6051014400744588,1.2825390882354586
50,70,6,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.663507497712352,1.3087546409227855,1.6255985191049427,1.2906782955332843
51,70,6,LSTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.6217649292679095,1.2671738299213169,1.5750378487515297,1.2428991643205414
52,70,6,LADTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.6003672746496598,1.2680911403425326,1.5918237016517802,1.2700359688475131
53,70,6,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.6518638554455582,1.295616493866115,1.6226522001267556,1.2898013520325176
54,70,6,LSTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.8658542317993356,1.446539809418784,1.8286170693156611,1.441699547460797
55,70,6,LADTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.6042330291822755,1.267960416173198,1.5834259161718094,1.2620015686788597
56,70,6,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.4966523216542267,1.192858282800109,1.4522143329694703,1.15925533958908
57,70,6,LSTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.5885335260132332,1.2455509376111562,1.5317783400715943,1.2105094271817969
