,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,70,3,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.4683741126004723,1.1379969413700464,1.4102395800944276,1.106941152002452
1,70,3,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.5644249490251878,1.208988633382263,1.507459306597345,1.1700511013299693
2,70,3,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.853077577600787,1.4209935022016003,1.8186716866724606,1.4253138872237496
3,70,3,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.4950190638871104,1.1564746900641578,1.437819367795515,1.135275656432069
4,70,3,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.5171302938349778,1.2147992460994046,1.4949187927956584,1.186293271203467
5,70,3,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.4464809723258871,1.1447143637895443,1.4160274135685436,1.1186736128604449
6,70,3,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.505517992171655,1.1977903331993975,1.4396689487939085,1.1398137365557168
7,70,3,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.5218635549077197,1.1958309772484592,1.4707811114452214,1.154582300626782
8,70,3,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.2773477513655356,1.004767629513646,1.2048519767777346,0.9458184265884942
9,70,3,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.4068105886504987,1.089718834055755,1.3610144399100674,1.0605201026071267
10,70,3,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.5265396349508662,1.1827516551316188,1.4613624249317037,1.1581060998113428
11,70,3,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.4231817808273157,1.1029865771400424,1.3478740438596597,1.0628419080816698
12,70,3,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.459722448839191,1.158183884934877,1.402073215124355,1.0963788791610969
13,70,3,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.3533927719577106,1.0650776022216317,1.3588178361342362,1.06755364916344
14,70,3,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.5711662195098892,1.2238594660818463,1.5158951357906556,1.1918196879105343
15,70,3,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.462240511229512,1.1720863746184838,1.381978110009586,1.098618061460116
16,70,6,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.6526139141834728,1.2853066937730213,1.5890569975151776,1.2521261762244709
17,70,6,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.537589444086489,1.2021346785927176,1.4682565676598256,1.167894445978292
18,70,6,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.7257325023257706,1.3469939090095022,1.6448212307551715,1.3016599519131637
19,70,6,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.5782654717715434,1.2332353228877282,1.4971908728156227,1.1895726227762702
20,70,6,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.5621211122253709,1.2180024849881141,1.5000154640371537,1.1892663826805903
21,70,6,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.3851907824560743,1.0969233223671542,1.351482543014373,1.0604006847833676
22,70,6,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.5522833366395747,1.2283252452604483,1.5232935342229854,1.2117217072016218
23,70,6,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.5617158602118382,1.2354817881614917,1.4917359997654165,1.1655641886282528
24,70,6,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.6236637212649316,1.2609420021929696,1.5679999645412113,1.2399808812472402
25,70,6,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.8162260001839972,1.4045855847264925,1.7727740714723368,1.3988757122745363
26,70,6,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.7257325023257706,1.3469939090095022,1.6448212307551715,1.3016599519131637
27,70,6,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.5782654717715434,1.2332353228877282,1.4971908728156227,1.1895726227762702
28,70,6,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.5621211122253709,1.2180024849881141,1.5000154640371537,1.1892663826805903
29,70,6,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.387915896556337,1.0980503763801188,1.3518172754401148,1.060589025122413
30,70,6,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.5522833366395747,1.2283252452604483,1.5232935342229854,1.2117217072016218
31,70,6,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.5617158602118382,1.2354817881614917,1.4917359997654165,1.1655641886282528
32,70,9,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.6526139141834728,1.2853066937730213,1.5890569975151776,1.2521261762244709
33,70,9,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.537589444086489,1.2021346785927176,1.4682565676598256,1.167894445978292
34,70,9,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.7257325023257706,1.3469939090095022,1.6448212307551715,1.3016599519131637
35,70,9,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.5782654717715434,1.2332353228877282,1.4971908728156227,1.1895726227762702
36,70,9,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.5621211122253709,1.2180024849881141,1.5000154640371537,1.1892663826805903
37,70,9,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.3851907824560743,1.0969233223671542,1.351482543014373,1.0604006847833676
38,70,9,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.5522833366395747,1.2283252452604483,1.5232935342229854,1.2117217072016218
39,70,9,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.5617158602118382,1.2354817881614917,1.4917359997654165,1.1655641886282528
40,70,9,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.6526139141834728,1.2853066937730213,1.5890569975151776,1.2521261762244709
41,70,9,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.537589444086489,1.2021346785927176,1.4682565676598256,1.167894445978292
42,70,9,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.7257325023257706,1.3469939090095022,1.6448212307551715,1.3016599519131637
43,70,9,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.5782654717715434,1.2332353228877282,1.4971908728156227,1.1895726227762702
44,70,9,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.5621211122253709,1.2180024849881141,1.5000154640371537,1.1892663826805903
45,70,9,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.3851907824560743,1.0969233223671542,1.351482543014373,1.0604006847833676
46,70,9,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.5522833366395747,1.2283252452604483,1.5232935342229854,1.2117217072016218
47,70,9,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.5617158602118382,1.2354817881614917,1.4917359997654165,1.1655641886282528
48,71,3,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.5370615374457561,1.2413302154186494,1.6011499729281433,1.2503785467995223
49,71,3,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.4221792278348084,1.1448847991994116,1.4926940323408389,1.1688380378918255
50,71,3,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.458001930739353,1.1673340127651388,1.5277770033096545,1.191190989763821
51,71,3,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.474092607454889,1.1853671320422117,1.5365115771527182,1.2044011213585248
52,71,3,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.3766403535133065,1.105459047621608,1.4273375426092059,1.1419659053541833
53,71,3,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.400097298340875,1.1221030155696547,1.4345743020820763,1.1454811452535718
54,71,3,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.5064844972868918,1.2050255840002606,1.5500291850089056,1.2162765384205858
55,71,3,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.5141254087067828,1.213486570265138,1.554923639901156,1.2531387442704127
56,71,3,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.3086947432662208,1.0456177784921132,1.3610136142343463,1.0871864956783843
57,71,3,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.32659855885854,1.048558198443023,1.3691725243784378,1.092409450908065
58,71,3,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.391360134295758,1.107060680170223,1.4520459864447866,1.1402284382698813
59,71,3,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.4341868320526738,1.150907781877568,1.5092915423010713,1.194182978133967
60,71,3,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.3891385896233726,1.1199344030034513,1.4355711686727912,1.1462343247011317
61,71,3,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.402885909729011,1.119698032054994,1.4368373901539118,1.1405160443818063
62,71,3,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.4076592405881794,1.1159489775782705,1.4582619944031503,1.1723907999866956
63,71,3,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.4044409103587026,1.1250547118310967,1.4262724534888787,1.1306369028156436
