,seed,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,860.0,0.1,1.0,1.0,0.0,0.1,400.0,0.2238806559764541,0.16652892886995496,0.18776547305644717,0.1474977520364641
1,860.0,0.1,1.0,1.0,0.0,0.5,400.0,0.21994152769015718,0.16447416569649284,0.17834929201311828,0.14387305833847094
2,860.0,0.1,1.0,1.0,0.01,0.1,400.0,0.22519034795614312,0.16750406227346015,0.18745193088775863,0.1477754740486201
3,860.0,0.1,1.0,1.0,0.01,0.5,400.0,0.2175623322634921,0.16107189302064656,0.17744499493705077,0.14168311166365996
4,860.0,0.1,1.0,1.0,0.01,0.9,400.0,0.22534768567494107,0.16689270214428176,0.18396668753206688,0.14769118682466473
5,860.0,0.1,1.0,1.0,0.05,0.1,400.0,0.22440927009466263,0.1666670544811174,0.18806209177188815,0.1479014891391172
6,860.0,0.1,1.0,1.0,0.05,0.5,400.0,0.22029721100620303,0.16067667421014323,0.17934601027033653,0.14149239849026415
7,860.0,0.1,1.0,1.0,0.05,0.9,400.0,0.21905114223413072,0.16290805134760564,0.1791434518389827,0.14192119623655747
8,860.0,0.1,1.0,2.0,0.0,0.1,400.0,0.2241305957936891,0.16551895437064088,0.20218452133657347,0.15231860521681898
9,860.0,0.1,1.0,2.0,0.0,0.5,400.0,0.22192068453645913,0.16268096930080092,0.19159848097156218,0.1479234612940811
10,860.0,0.1,1.0,2.0,0.01,0.1,400.0,0.22293162411038314,0.16298821389135787,0.19205294127573727,0.1497975906402423
11,860.0,0.1,1.0,2.0,0.01,0.5,400.0,0.22440722496507115,0.1638924553947524,0.18638728858548825,0.14594477541621298
12,860.0,0.1,1.0,2.0,0.01,0.9,400.0,0.26502336575898,0.19376296373990334,0.21937128183168836,0.17788033796683156
13,860.0,0.1,1.0,2.0,0.05,0.1,400.0,0.2301352724622887,0.16933947824404336,0.19943616128009803,0.15373047345126403
14,860.0,0.1,1.0,2.0,0.05,0.5,400.0,0.2213419126594173,0.1633614838948685,0.1960667850156752,0.14733751231610862
15,860.0,0.1,1.0,2.0,0.05,0.9,400.0,0.22980354826431423,0.16532447232346464,0.19391645334699503,0.14919066256401858
16,860.0,0.1,1.0,3.0,0.0,0.1,400.0,0.224228848685272,0.16610958564746406,0.1940875303470831,0.1523893770906642
17,860.0,0.1,1.0,3.0,0.0,0.5,400.0,0.22065957104021192,0.1628813465072133,0.18961166484170297,0.14627547822649833
18,860.0,0.1,1.0,3.0,0.01,0.1,400.0,0.2249181282946448,0.16607559981314682,0.18922554767910818,0.1490502270214734
19,860.0,0.1,1.0,3.0,0.01,0.5,400.0,0.2182873729590748,0.16433685813396953,0.19247047445716653,0.14565731599947032
20,860.0,0.1,1.0,3.0,0.01,0.9,400.0,0.27405396089729195,0.20462418491615955,0.23222115137637597,0.19029255908069337
21,860.0,0.1,1.0,3.0,0.05,0.1,400.0,0.21468217868484832,0.16033527699294872,0.19538623655983836,0.14824116112235672
22,860.0,0.1,1.0,3.0,0.05,0.5,400.0,0.2215163233483221,0.1635578873672699,0.189636183402565,0.14362555681785322
23,860.0,0.1,1.0,3.0,0.05,0.9,400.0,0.2597704195245174,0.19096508820793467,0.2175134706449084,0.1775863773134168
24,860.0,0.1,2.0,1.0,0.0,0.1,400.0,0.23654861281955555,0.17769295205276744,0.20024053424652635,0.1560229410971124
25,860.0,0.1,2.0,1.0,0.0,0.5,400.0,0.2216692228808998,0.1669173294905185,0.1799015690115661,0.14553518823334194
26,860.0,0.1,2.0,1.0,0.01,0.1,400.0,0.23970728812785758,0.17956593019171282,0.20201453486496646,0.15737590533908102
27,860.0,0.1,2.0,1.0,0.01,0.5,400.0,0.21975862305822189,0.16509069056783465,0.18019128727483932,0.1456879820360429
28,860.0,0.1,2.0,1.0,0.01,0.9,400.0,0.22750889324479576,0.17206479268508584,0.18329370435227116,0.14632648669510315
29,860.0,0.1,2.0,1.0,0.05,0.1,400.0,0.2402541394119047,0.17982839926554325,0.203948847068128,0.15909801238665847
30,860.0,0.1,2.0,1.0,0.05,0.5,400.0,0.21977625576729337,0.16208647227508188,0.18157911571274843,0.14530481139328214
31,860.0,0.1,2.0,1.0,0.05,0.9,400.0,0.21971772841773923,0.16586773305287736,0.17903795328049257,0.14345320438937365
32,860.0,0.1,2.0,2.0,0.0,0.1,400.0,0.22184642329900225,0.16534806813086594,0.1978450129247184,0.14815898907633568
33,860.0,0.1,2.0,2.0,0.0,0.5,400.0,0.22499128127023746,0.16509951853127997,0.1876816063225092,0.1479667294670521
34,860.0,0.1,2.0,2.0,0.01,0.1,400.0,0.2261234386946875,0.16511953153278294,0.20458813803542567,0.1522223049308061
35,860.0,0.1,2.0,2.0,0.01,0.5,400.0,0.22635159792064077,0.16452242310756207,0.18628355289108944,0.1469952774105213
36,860.0,0.1,2.0,2.0,0.01,0.9,400.0,0.2541090149980356,0.18449898624010172,0.20817804537254878,0.16872535419536897
37,860.0,0.1,2.0,2.0,0.05,0.1,400.0,0.22722814464692395,0.16778362187975213,0.19635027740228336,0.1532036243926319
38,860.0,0.1,2.0,2.0,0.05,0.5,400.0,0.219137434377536,0.1620064753032914,0.1909196819466663,0.14657054056263713
39,860.0,0.1,2.0,2.0,0.05,0.9,400.0,0.2232770494055228,0.16012675639225918,0.1877435160461069,0.14638765798456177
40,860.0,0.1,2.0,3.0,0.0,0.1,400.0,0.21863133292306514,0.16418380773289293,0.19352969550446056,0.15153847450574762
41,860.0,0.1,2.0,3.0,0.0,0.5,400.0,0.2222610012452061,0.16471582756941894,0.19114745211847375,0.14548939258512744
42,860.0,0.1,2.0,3.0,0.01,0.1,400.0,0.21282039798819127,0.1608271752887122,0.19891470179750476,0.1531846069949656
43,860.0,0.1,2.0,3.0,0.01,0.5,400.0,0.22296967031795106,0.1659143943217043,0.18364693107010188,0.14418339672420566
44,860.0,0.1,2.0,3.0,0.01,0.9,400.0,0.2630261314919833,0.19251108303796943,0.2184562093712846,0.17763431087585344
45,860.0,0.1,2.0,3.0,0.05,0.1,400.0,0.22617112321084273,0.1683726228310268,0.19984904477715854,0.15473161319817627
46,860.0,0.1,2.0,3.0,0.05,0.5,400.0,0.21930762432893794,0.1636916481233179,0.1925702783869817,0.1449199053908147
47,860.0,0.1,2.0,3.0,0.05,0.9,400.0,0.21928076544009162,0.16521539474640698,0.19920477717171745,0.15390718237739032
48,860.0,0.1,3.0,1.0,0.0,0.1,400.0,0.23697200433710505,0.1773261539359004,0.19968243901449434,0.15546591830255868
49,860.0,0.1,3.0,1.0,0.0,0.5,400.0,0.2111108878453474,0.1581671992972517,0.18028495516365678,0.14466138938886378
50,860.0,0.1,3.0,1.0,0.01,0.1,400.0,0.2374431279341396,0.17758576894428094,0.20022228120377608,0.15567393536238433
51,860.0,0.1,3.0,1.0,0.01,0.5,400.0,0.21418443111588611,0.15940884452435278,0.18233779407275524,0.14558363104058908
52,860.0,0.1,3.0,1.0,0.01,0.9,400.0,0.2095857842347006,0.15657063752014846,0.18710478136645806,0.1505561835179216
53,860.0,0.1,3.0,1.0,0.05,0.1,400.0,0.23545566789384065,0.17594971373153845,0.2004244838135829,0.15542854681894094
54,860.0,0.1,3.0,1.0,0.05,0.5,400.0,0.21824765065430238,0.16401255969961007,0.18549539187251676,0.14772074620868492
55,860.0,0.1,3.0,1.0,0.05,0.9,400.0,0.2123595825336407,0.15878908045249848,0.18110371339224565,0.1441735727432919
56,860.0,0.1,3.0,2.0,0.0,0.1,400.0,0.22595627565913362,0.16441482283702066,0.1903695186830467,0.14679274061635858
57,860.0,0.1,3.0,2.0,0.0,0.5,400.0,0.22109286642028292,0.16110758244158313,0.18841541569680692,0.14750089498849103
58,860.0,0.1,3.0,2.0,0.01,0.1,400.0,0.21750123475708463,0.16169317242743084,0.19900129962344432,0.1479245081361102
59,860.0,0.1,3.0,2.0,0.01,0.5,400.0,0.22002337525082757,0.16032013839162434,0.19205140410665644,0.14677235685042103
60,860.0,0.1,3.0,2.0,0.01,0.9,400.0,0.24601634001563044,0.18355899916231996,0.20777663722908823,0.16899874554068084
61,860.0,0.1,3.0,2.0,0.05,0.1,400.0,0.22349486293630877,0.16339399523214768,0.18867920666984997,0.14472410389121157
62,860.0,0.1,3.0,2.0,0.05,0.5,400.0,0.21934910631435192,0.16200899810879368,0.1933328464534147,0.14745700903186842
63,860.0,0.1,3.0,2.0,0.05,0.9,400.0,0.22515810412284284,0.1629915987757213,0.1895708153964535,0.1476418762035545
64,860.0,0.1,3.0,3.0,0.0,0.1,400.0,0.215621096532779,0.16215977746173543,0.20014609187967794,0.1525263586635342
65,860.0,0.1,3.0,3.0,0.0,0.5,400.0,0.221557910049208,0.16329425909350825,0.19120726344483374,0.14758680927256596
66,860.0,0.1,3.0,3.0,0.01,0.1,400.0,0.22271328097430013,0.16465587676379417,0.2022779126364809,0.15472950607905145
67,860.0,0.1,3.0,3.0,0.01,0.5,400.0,0.2189009307416553,0.16347048047738735,0.19080178319187174,0.14723507817635847
68,860.0,0.1,3.0,3.0,0.01,0.9,400.0,0.2644805585634772,0.19380525736641208,0.21672525998924314,0.17637744697854926
69,860.0,0.1,3.0,3.0,0.05,0.1,400.0,0.2266765325973528,0.1645506298788477,0.19132012457654685,0.14954501593847197
70,860.0,0.1,3.0,3.0,0.05,0.5,400.0,0.21918142591726356,0.16413074087413157,0.19219060598507978,0.1465599102242275
71,860.0,0.1,3.0,3.0,0.05,0.9,400.0,0.2564485939355438,0.18715856244918455,0.21073998834124963,0.1717325371016491
72,861.0,0.1,1.0,1.0,0.0,0.1,400.0,0.19907858444311904,0.1553853902694651,0.2494387901864491,0.18341737054312643
73,861.0,0.1,1.0,1.0,0.0,0.5,400.0,0.19753398042134673,0.15614508718535036,0.2539884391602957,0.1883089303948745
74,861.0,0.1,1.0,1.0,0.01,0.1,400.0,0.19976744626265222,0.15669555259569767,0.24819952521503663,0.1834641909214522
75,861.0,0.1,1.0,1.0,0.01,0.5,400.0,0.1987362878656166,0.15710602991756584,0.25448534535268835,0.1894337151062934
76,861.0,0.1,1.0,1.0,0.01,0.9,400.0,0.23872844344354466,0.19175351817479072,0.2791010380521365,0.202791161537047
77,861.0,0.1,1.0,1.0,0.05,0.1,400.0,0.19973554780706057,0.15619063170329708,0.24844075906330318,0.18317853337920761
78,861.0,0.1,1.0,1.0,0.05,0.5,400.0,0.19965924073996671,0.15716646841449042,0.2515547060912177,0.18729397974531073
79,861.0,0.1,1.0,1.0,0.05,0.9,400.0,0.19994923512641224,0.15713909699321124,0.25170056774222394,0.18371804976083286
80,861.0,0.1,1.0,2.0,0.0,0.1,400.0,0.20555817909689217,0.1613598551064059,0.2568670689974657,0.1933725353925277
81,861.0,0.1,1.0,2.0,0.0,0.5,400.0,0.20103541376769976,0.15838580210021264,0.24859391608562212,0.18401231699506734
82,861.0,0.1,1.0,2.0,0.01,0.1,400.0,0.20563902368064743,0.1615348045707733,0.2547296351940327,0.19185828753107056
83,861.0,0.1,1.0,2.0,0.01,0.5,400.0,0.20347152024580292,0.15994486753148174,0.2509492800471072,0.18691636600678854
