seed,learning_rate,dropout,d_main,num_blocks,val_rmse,val_mae,rmse,mae
860.0,0.001,0.0,64.0,2.0,16.665224075317383,16.084880828857422,19.191680908203125,18.018232345581055
860.0,0.001,0.0,64.0,3.0,8.897435188293457,8.290643692016602,11.199601173400879,10.174032211303711
860.0,0.001,0.0,64.0,4.0,16.280359268188477,15.6348237991333,18.837732315063477,17.589099884033203
860.0,0.001,0.0,128.0,2.0,4.328878879547119,3.737797975540161,6.086204528808594,4.749569416046143
860.0,0.001,0.0,128.0,3.0,15.616252899169922,15.100481986999512,17.96691131591797,16.954296112060547
860.0,0.001,0.0,128.0,4.0,4.555817127227783,3.267660140991211,6.314725399017334,4.85767936706543
860.0,0.001,0.0,256.0,2.0,15.061235427856445,14.429969787597656,17.48348045349121,16.30350112915039
860.0,0.001,0.0,256.0,3.0,14.879528045654297,14.340336799621582,17.14180564880371,16.099546432495117
860.0,0.001,0.0,256.0,4.0,14.98275375366211,14.491670608520508,17.256938934326172,16.31327247619629
860.0,0.001,0.1,64.0,2.0,16.82737922668457,16.292570114135742,19.3242244720459,18.227596282958984
860.0,0.001,0.1,64.0,3.0,7.133976459503174,6.7239789962768555,8.831711769104004,7.978845119476318
860.0,0.001,0.1,64.0,4.0,6.241470813751221,5.76455020904541,8.08381462097168,6.9691572189331055
860.0,0.001,0.1,128.0,2.0,16.24510955810547,15.706649780273438,18.673568725585938,17.576797485351562
860.0,0.001,0.1,128.0,3.0,2.7307469844818115,2.003971576690674,3.295903444290161,2.481839656829834
860.0,0.001,0.1,128.0,4.0,3.210982084274292,2.537182569503784,3.393494129180908,2.7846519947052
860.0,0.001,0.1,256.0,2.0,3.327599048614502,2.2804572582244873,3.592210531234741,2.9213294982910156
860.0,0.001,0.1,256.0,3.0,3.0172157287597656,2.116032123565674,3.3369643688201904,2.6295745372772217
