,seed,target_column,target_instances,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,1,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,8.141874011106017,5.912125882164031,7.077763021996531,5.195357277050916
0,10,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,7.151985297551853,5.073877254358702,7.373405470362246,5.278694347046872
0,1,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,8.05098677198765,5.915502519142354,7.01635094346609,5.24458115500235
0,6,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,7.232153814280606,5.227940555894134,7.981020420005788,5.720987521851617
0,2,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,7.539782275404557,5.111587131128278,7.092809277291654,4.990402136808876
0,9,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,6.885453371899219,4.9481213062856115,6.567754003039326,4.777609841548024
0,1,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,8.351743638577279,6.120135368167133,7.253430316730895,5.337079753790033
0,10,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,7.005065181045962,4.967556540764557,7.117232766055501,5.096413788432775
0,1,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,8.254706138282236,6.0119692841946595,7.175625863941495,5.242087110312259
0,8,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,7.2891012717401615,5.247780452370159,7.584775701849224,5.23953184840794
0,7,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,7.685477755506749,5.236582206750004,7.461403395743736,5.150437234933266
0,5,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,8.018820721075626,5.418038872455227,6.753895616969709,4.9012961713071315
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,7.62829099234367,5.527533841970563,7.14292811084067,5.445972923579767
0,1,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,8.33177614215193,6.108575903785844,7.216275027222339,5.415818846556676
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,13.177661849896761,10.838912375903881,12.734506929785912,10.51624123718225
0,10,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,7.293960928532678,5.1372991391154015,7.550099628117522,5.3992779802470094
0,2,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,7.473604038993066,5.071293197862733,6.97824916806486,4.914916426482042
0,6,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,7.109105267539459,5.076828411741231,7.809300163087524,5.524385737289167
0,9,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,6.81230205999673,4.916491801812405,6.41427530275955,4.658605058833681
0,4,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,7.705933830163191,5.006068524696557,7.6235167422392305,5.242294534601627
0,1,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.9,8.318747198254096,6.091474441329734,7.1873520893399725,5.383069686913705
0,10,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,7.221486461719556,5.125250237411582,7.4659317951675055,5.3665560070752765
0,1,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.5,8.436439733517814,6.231411613621509,7.272290425841253,5.4785974603093015
0,6,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,7.360379693910384,5.360616781145574,8.123074809410285,5.868385134806761
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,7.7606569087391994,5.630333436779266,7.366660092060903,5.628972062829418
0,2,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,7.974968842442446,5.394185262827094,7.761026540317584,5.571546679281454
0,1,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.9,8.364679689988336,6.120467461481775,7.196335486001585,5.386165718344822
0,10,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,7.118928900060381,5.035238880534532,7.298459272164232,5.265113847108072
0,8,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,7.218026368712355,5.158061156841032,7.544664706484332,5.195999583372273
0,7,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,7.52735256132916,5.16674192035745,7.316572787787141,5.061174452936496
0,9,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,7.152324025371979,5.2177507507649565,6.941252178689432,5.038592498226656
0,2,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,7.844637678285496,5.286166966213097,7.623177672938034,5.43676722794659
0,5,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,7.975934026671443,5.411817662670545,6.761922241130147,4.876314816173437
0,1,Dgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.5,8.054188180345829,5.812889910676211,6.9466430786975675,5.085154302942873
0,6,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,7.3297100925597185,5.337308630835572,8.085588875548133,5.832815214414225
0,4,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,7.654861827766371,4.979757386057994,7.566116876865387,5.168496604304103
0,10,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.9,7.061333289090843,4.979451695388,7.145534855714257,5.125206232171789
0,1,Dgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.9,7.8883534780344595,5.767957433377973,6.87199560116041,5.143637234387668
0,2,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,7.660105057970046,5.264873951910676,7.236641050690347,5.1594260356739525
