,seed,target_column,target_instances,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,7.573611300689141,5.3877384042961705,7.128239688296963,5.360825195555339
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,7.645006492649495,5.439825043236227,7.206099727851945,5.4206771264301485
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,7.879771669300931,5.552046237035274,7.466986975310925,5.570216598692624
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,7.885180693182477,5.55226982368726,7.46723834359101,5.563667771867258
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,7.764470287637506,5.5211115884265,7.317899749660785,5.524666789974069
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.9,13.203311996633879,10.811552669397123,12.686281421025148,10.4256574231731
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.5,7.840946755527874,5.535767292607336,7.379542178527085,5.530965433106771
0,3,Dgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.9,7.867304315168474,5.555622305336206,7.398545658478933,5.5457179794848575
0,3,Dgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.5,7.584088850595816,5.338636538330406,7.081039622499275,5.218214444229778
0,3,Dgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.9,10.685875766590748,8.538884904664787,10.14593471770919,8.155025841512895
0,3,Dgv,95,LSTransferTreeBoost,0.05,2,1,0.05,0.5,7.723465941645831,5.4923621193963745,7.261080291109054,5.4577773774524
0,3,Dgv,95,LSTransferTreeBoost,0.05,2,1,0.05,0.9,7.577344642891652,5.2952124641555525,7.124261502051426,5.2380906424272915
0,3,Dgv,95,LSTransferTreeBoost,0.05,2,2,0.01,0.5,7.808341980814718,5.587540378099714,7.424622171237469,5.584726010283251
0,3,Dgv,95,LSTransferTreeBoost,0.05,2,2,0.01,0.9,12.120084472029928,9.936338674416195,11.49887336555879,9.455949599752218
0,3,Dgv,95,LSTransferTreeBoost,0.05,2,2,0.05,0.5,7.701355306168936,5.474397875496876,7.287213300556282,5.478313561613716
0,3,Dgv,95,LSTransferTreeBoost,0.05,2,2,0.05,0.9,7.720686921877362,5.569430774832077,7.335655749128029,5.555837903619155
0,3,Dgv,95,LSTransferTreeBoost,0.1,1,1,0.01,0.5,7.563817273787835,5.430859173365908,7.110656058970282,5.382430994812269
0,3,Dgv,95,LSTransferTreeBoost,0.1,1,1,0.01,0.9,11.440098869025093,9.172520396581136,11.103734213522078,8.997541539514058
0,3,Dgv,95,LSTransferTreeBoost,0.1,1,1,0.05,0.5,7.785446825174348,5.4470058211765995,7.339677762820546,5.468480288052342
0,3,Dgv,95,LSTransferTreeBoost,0.1,1,1,0.05,0.9,7.759226528908725,5.435531729536318,7.312623064867451,5.448737937657944
0,3,Dgv,95,LSTransferTreeBoost,0.1,1,2,0.01,0.5,7.786134337537073,5.557209473209799,7.376189036280147,5.5829243742329115
0,3,Dgv,95,LSTransferTreeBoost,0.1,1,2,0.01,0.9,15.435398410192754,12.959647099334017,14.887525737004475,12.5462123293279
0,3,Dgv,95,LSTransferTreeBoost,0.1,1,2,0.05,0.5,7.8447212752348,5.5055006835632545,7.37631220239013,5.48987754818169
0,3,Dgv,95,LSTransferTreeBoost,0.1,1,2,0.05,0.9,8.065344366427341,5.6902482737672315,7.7254437884606375,5.742480989823826
0,3,Dgv,95,LSTransferTreeBoost,0.1,2,1,0.01,0.5,7.742020856683406,5.4454750176181745,7.243566419142549,5.3278431078410655
